date,open,high,low,close,volume,Name,main_news,tagged_news
2013-11-14,517.477,520.3949,515.6902,518.1326,2334603,GOOGL,"Google Employees Speak Out About Government Spying: The Google lawyer who oversees national security requests testified before Congress Wednesday, while in an unofficial capacity, Google security engineers lambasted the government for surveillance.","Getting Up to Speed With an Apple TV, and Ditching Android Widgets: For its latest set-top box, Apple recommends an Internet connection of at least 2.5 megabits per second. Plus, how to shed the “Recommended for You” notification on Android."
2013-11-15,517.9524,519.519,515.6707,517.2968,2552991,GOOGL,Daily Report: Google’s Scanning of Books for Search Upheld by Court: A judge dismissed a lawsuit by the Authors Guild that claimed making books searchable was a violation of copyright laws.,
2013-11-18,518.3929,524.8944,515.1358,516.2908,3516981,GOOGL,,
2013-11-19,516.3759,517.8924,512.0365,513.1146,2260977,GOOGL,Google to Pay $17 Million to Settle Privacy Case: The case involved Google’s bypassing of privacy settings in Apple’s Safari browser to use cookies to track users and show them ads.,Update for a Global Medical App: HTH Worldwide’s mPassport application has been updated to include more translations of drug names and medical terms.
2013-11-20,515.49,517.1967,510.6902,511.6662,1929141,GOOGL,,
2013-11-21,514.0135,519.6742,513.513,517.552,2182811,GOOGL,,
2013-11-22,517.2267,518.6031,515.1259,516.4609,2506114,GOOGL,,
2013-11-25,519.0986,527.1216,518.0288,523.488,3222795,GOOGL,,
2013-11-26,524.8243,531.2808,521.989,529.7342,4569794,GOOGL,Daily Report: N.S.A. May Have Tapped Internet Cable Links: The National Security Agency may have been able to eavesdrop on Google and Yahoo users by infiltrating a weak spot in the Internet giants’ security: the fiber-optic cables that connect data centers around the world.,Printing From an Android Tablet: There are several options to help you print documents from your Nexus tablet. And making the web appear bigger in your browser is a breeze.
2013-11-27,531.5459999999999,534.534,530.53,532.0866,2244873,GOOGL,,"Retailers Seek Partners in Social Networks: Brick and mortar stores like Target and Walmart are engaging heavily with social networks, notably Pinterest, to clinch holiday sales."
2013-11-29,531.6111,533.8433,530.2547,530.3248,2383163,GOOGL,,"Bloomberg Code Keeps Articles From Chinese Eyes: Some stories that Bloomberg runs are considered too sensitive to run in China, raising questions about a clash of journalistic ideals with commercial interests."
2013-12-02,532.2868,533.7082,525.9054,527.7672,2747720,GOOGL,,
2013-12-03,526.0005,532.2517,525.0345,527.1566,3352755,GOOGL,"Daily Report: Google Enters Fray of Corporate Cloud Services: The company, after years of evasive answers about its plans for the cloud, will announce rates and features for a wide-ranging computing offering for businesses.",
2013-12-04,526.2107,532.5219999999999,525.525,529.6191,2381896,GOOGL,Times Minute: Dec. 04 at 6 a.m.: Google gets robots; an unlikely Arab singer; and the world's smelliest fruit.,
2013-12-05,529.1286,530.3598,526.0705,529.1987,2267570,GOOGL,"Homejoy Raises $38 Million in New Round: Homejoy, a year-old start-up that connects customers with pre-screened cleaners, said on Thursday that it had raised new capital from investors that included Google Ventures, Redpoint Ventures and the entrepreneur Max Levchin.","Daily Report: Internet Giants Push to Improve Secrecy: After surveillance by the National Security Agency, major Internet companies like Microsoft and Yahoo are competing to show users how well their data is protected from prying eyes."
2013-12-06,535.4299,535.535,530.57,535.4699,2859610,GOOGL,,
2013-12-09,536.0305,541.6962,534.544,539.6091,2965241,GOOGL,"Tech Giants Issue Call for Limits on Government Surveillance of Users: Eight major companies, led by Google and Microsoft, are calling for tighter controls on surveillance of their customers’ data by governments worldwide.",
2013-12-10,538.6131,546.7012,538.3628,542.8723,3708515,GOOGL,,
2013-12-11,544.2437,546.2057,538.1226,539.1836,3420250,GOOGL,"Google’s Road Map to Global Domination: In the battle for digital dominance, victory depends on being the first to map every last place on the globe. It’s as hard as it sounds.",
2013-12-12,540.3248,542.0115,535.0345,535.515,3189806,GOOGL,"Google Executives Got Discounts From Government on Fuel for Private Aircraft: Google executives paid below market rates for fuel purchased from the Defense Department for their nine private aircraft, a report from NASA’s inspector general says.",Facebook to Join S.&P. 500: Facebook stock jumped close to 4 percent in after-hours trading on news that it would join the Standard & Poor’s 500-stock index at the end of next week.
2013-12-13,538.2377,538.6831,529.4714,530.9254,4325193,GOOGL,,
2013-12-16,532.5319999999999,537.8823,531.536,537.0265,3209141,GOOGL,"Behind the Cover Story: Adam Fisher on Google’s Map of the World: A Q. and A. with the writer of our cover story, who went on a Google Street View expedition.",Creating Experiences to Sell Gadgets: Many consumer electronic companies are taking Apple’s cue in establishing their own retail stores that serve as emporiums of cool.
2013-12-17,536.9464,540.9204,534.7242,535.4649,3076757,GOOGL,"Fewer Gmail Users Are Opening Retailers’ Messages This Shopping Season: Changes to Gmail are challenging e-commerce marketers this holiday shopping season, by cloaking information about who opens retailers’ emails and driving down the number of people who open them in the first place.",
2013-12-18,536.4609,543.0175,530.0495,542.9174,4420671,GOOGL,,
2013-12-19,540.9241,546.5409999999999,540.0795,543.6531,3328683,GOOGL,"Government Requests to Remove Online Material Increase at Google: Data from Google’s transparency report shows a rise in government requests to remove online material, often from officials trying to expunge critical information about themselves, including some in the United States.",
2013-12-20,544.6942,551.1356,544.544,550.8603,6528306,GOOGL,"Google Back in Europe’s Antitrust Sights: The European Union’s competition commissioner had agreed in October to a tentative resolution of antitrust concerns, but says now the concessions “are not acceptable.”",
2013-12-23,554.4739,558.4578,553.1126,558.1075,3443417,GOOGL,,"Why Older Technology Companies May Attempt Desperate Deals: Acquisitions, combined with cost-cutting, tend to be a popular way for corporations to try to rejuvenate. But as Robert Cyran of Reuters Breakingviews notes, it is often a losing proposition."
2013-12-24,558.0425,558.1776,554.6041,556.4759,1466873,GOOGL,,
2013-12-26,557.562,560.0595,554.8993,559.2887,2674340,GOOGL,"Google Penalizes Rap Genius for Gaming Search Rank: The site rapgenius.com, which offers annotated song lyrics, acknowledged that it had violated Google’s rules regarding optimizing search results.",
2013-12-27,560.56,560.7001,557.0265,559.7592,3137143,GOOGL,,Customizing Trips With a Computer Assist: On the new website Trekkel users rate their interests to plan a trip.
2013-12-30,560.7302,560.8102,555.0645,555.2847,2470947,GOOGL,,
2013-12-31,556.6761,561.0605,553.6831,560.9154,2713886,GOOGL,,Wheelies: The Toyota-BMW Sports Car: Toyota and BMW announce a plan to collaborate on a sports-car platform; the Scotiabank Global Auto Report predicts record auto sales for 2014.
2014-01-02,558.2877,559.4339,554.6842,557.1166,3641796,GOOGL,,
2014-01-03,558.0575,559.0235,553.0175,553.0525,3335123,GOOGL,,
2014-01-06,557.0615,559.9894,553.7732,559.2187,3538026,GOOGL,,
2014-01-07,563.0625,570.4148,561.1406,569.9982,5102895,GOOGL,,Wheelies: The Chinese Import Car Edition: BYD announces plans to sell cars in the United States; Detroit automakers plan to distribute $800 million to workers.
2014-01-08,573.573,574.2337,567.2116,571.1856,4482406,GOOGL,,
2014-01-09,572.2917,572.6821,563.3428,565.6851,4166963,GOOGL,,
2014-01-10,570.1095,570.1095,561.6861,565.6551,4286833,GOOGL,Gmail Plans to Allow Google Plus Users to Send Anyone an Email: A change to Gmail that would allow people to use Google Plus to send emails even if they do not know the recipient’s email address provoked criticism from people who said they did not want their inboxes accessible by default.,Tech Companies and White House Discuss Surveillance Reform: The gathering was part of a series of White House meetings before the president proposes reforms to national security surveillance.
2014-01-13,563.7982,574.0284,559.1436,562.0515,4846384,GOOGL,"For Google, a Toehold Into Goods for a Home: The $3.2 billion deal for Nest Labs, which is led by former Apple engineers, will expand the technology giant’s portfolio of consumer goods.","Printing the Windows 8 Calendar: The Windows 8 Calendar app takes a little extra work to print because it cannot do so from the Devices charm, which allows users to quickly send information to other devices."
2014-01-14,569.544,576.0755,564.609,575.2747,4964064,GOOGL,"Google Effect Stirs Several Stocks: A day after Google’s $3.2 billion deal for Nest Labs, the share prices of several companies with related technologies surged.",
2014-01-15,577.0715,578.0775,572.4669,574.8843,3898126,GOOGL,"A Case of Mistaken Identity Sends a Worthless Stock Soaring: After Google announced it was buying Nest Labs on Monday, shares jumped for a stock with the ticker symbol NEST — a different, and defunct, company.","HarperCollins to Publish New Novels by James Frey: Mr. Frey, whose 2003 memoir was excoriated for embellishing the truth, will write three novels in a series that will include other written and digital material."
2014-01-16,575.1245,579.5435,574.5740000000001,578.6881,3368030,GOOGL,,
2014-01-17,579.0034,580.8953,572.6721,575.8403,5526753,GOOGL,,"In the Future, Your Fridge Could Get Hacked: While the Internet of things could make our lives more convenient, it could also serve to compromise our privacy."
2014-01-21,581.0455,582.582,576.2256,582.4319,3958240,GOOGL,"Search for the ‘Next Big Thing’ Yields Soaring Valuations: Everyone wins in technology deals like Google’s $3.2 billion purchase of Nest Labs, at least until the bubble bursts, the Deal Professor writes.",Activists Accuse Tech Community of Throwing San Francisco Under the Bus: The fight over where the tech buses should load passengers is likely to flare up again Tuesday as San Francisco transit officials struggle to find a solution.
2014-01-22,583.8883,584.5289,580.0094,583.0925,3144547,GOOGL,,Buses for Tech Workers in San Francisco Will Pay Fee: The luxury buses have become the symbol for a campaign by activists to reclaim a city they say has been appropriated by the tech elite.
2014-01-23,580.58,581.8262,577.7622,580.63,3899387,GOOGL,"Google Tools for Globetrotters: Here’s a guide to some of the search giant’s products that could help travelers, from Glass to Voice Search to Gmail Offline.",
2014-01-24,576.0805,577.3493,562.0615,562.4769,7844849,GOOGL,"Google Pushes Back Against Data Localization: Though Microsoft allows customers to choose to store their data outside the United States, Google has warned against data localization and said it would be nearly impossible to carry out.","The Source | Aaron Koblin in Conversation With Doug Aitken: In our latest installment of this exclusive series of interviews by Doug Aitken, the artist interviews the digital media and visualization artist Aaron Koblin."
2014-01-27,563.6131,563.8133,541.6761,551.1656,8717239,GOOGL,Google and Samsung Sign Broad Cross-Licensing Agreement: The pact bolsters ties between the two main powers behind the global dominance of the Android operating system for smartphones.,"U.S. Relaxes Some Data Disclosure Rules: The Obama administration will allow Internet companies to talk more specifically about when they are forced to turn over customer data to the government, the Justice Department said."
2014-01-28,555.7152,563.4374,555.525,562.0665,4431015,GOOGL,"Did Big Internet Companies Handicap Start-Ups in FISA Rule Changes?: A small but significant caveat, in a new agreement brokered between the Obama administration and Google, Facebook, Yahoo and Microsoft could cast a long shadow over America’s technology start-ups.","Daily Report: U.S. Eases Some Rules on Data Disclosure: The Obama administration will allow Internet companies to talk more specifically about when they are forced to turn over customer data to government agents, the Justice Department said Monday."
2014-01-29,560.1196,561.4359,550.2597,554.0135,4818464,GOOGL,Did Google Really Lose on Its Original Motorola Deal?: Breaking down the admittedly messy math for the original Motorola deal shows that Google didn’t exactly lose nearly $10 billion on that transaction.,
2014-01-30,573.0725,576.8212,564.1886,568.2647,10271942,GOOGL,"Daily Report: Cutting Losses, Google to Sell Motorola Unit: The deal is not a total financial loss for Google, which retains patents worth billions of dollars, but it is a sign of the fits and starts the company is experiencing as it navigates business in the mobile age.","Lenovo’s Merger Spree Challenges Investors’ Faith: Lenovo’s recently announced acquisitions of two unprofitable businesses show some strategic logic, but shareholders have little way of working out whether the deals stack up, Ethan Bilby and Peter Thal Larsen write in Reuters Breakingviews."
2014-01-31,586.2607,593.8633,576.1406,591.0755,11128460,GOOGL,"Google’s Stock Split Comes as Shares Hit Record Highs: Remember when Google announced plans to split its stock, creating a third class of shares? Now the company’s board has finally cleared the way for the stock division.",
2014-02-03,590.1896,591.4519,566.5685,567.2817,9142062,GOOGL,"Tech Companies Offer Update on Government Data Requests: Facebook, Google, Microsoft, LinkedIn, Yahoo and Apple have released information pertaining to the number of government data requests the companies receive for people who use these services.","Building a Better Battery: As tech companies focus on small, wearable devices, they have encountered an obstacle: Battery technology is largely stuck in the 20th century."
2014-02-04,569.564,578.0775,569.0735,569.6491,5625848,GOOGL,Lenovo Shares Tumble in Wake of Company’s Deal Spree: Tuesday was the stock’s first full day of trading since Lenovo announced it would buy Motorola Mobility from Google for $2.9 billion last week. The deal came a week after it agreed to acquire IBM’s low-end server business for $2.3 billion.,
2014-02-05,572.2617,575.9604,564.5740000000001,572.1716,4796442,GOOGL,"How Google Glass and Netflix Will Fill the Air: Cisco Systems’ annual study says mobile broadband use stands to grow 11-fold in the next five years. That may be a low estimate; Cisco also found that Google Glass is a tremendous consumer of online data. So is binge viewing, which is becoming mor...",
2014-02-06,576.1406,580.6601,574.3488,580.56,3892615,GOOGL,"Picking a Flavor of Linux: Plus, opting out of Google Plus auto backup.",
2014-02-07,584.3988,589.5389,580.8608,589.3087,5369247,GOOGL,,
2014-02-10,586.4859,591.7912,585.0945,587.0515,3887391,GOOGL,"A Screaming Comes Across the Sky: Google vs. the Counterforce: In little more than a decade, Google has become essential and omnipresent. Now the question is whether people will start to resent and oppose it.","Sorting iPad Apps by Name: A method to sort apps alphabetically, and how to edit the Facebook “Look Back” greatest-hits movies."
2014-02-11,590.6751,596.529,586.6911,595.6851,4101524,GOOGL,"Did Anyone Look at That Ad?: Google and comScore, two leaders in online advertising, announce a partnership to help web advertisers figure out in real time who is looking at their ads.",
2014-02-12,595.0945,595.595,591.2807,593.9383,3447898,GOOGL,,"Challengers Take On the Big Three in Gaming’s Arena: Game players’ options now include tablets, game-streaming services and controllers that work with televisions."
2014-02-13,590.9654,600.5499,590.4198,600.5499,3670172,GOOGL,,
2014-02-14,598.4028,602.7972,596.9964,602.0014,4384276,GOOGL,"Microsoft’s Stakes in the Battle for Handsets: Trying to ensure the survival of Windows in a mobile universe, Microsoft enters a complex struggle, while Google abandons a money-losing handset unit.","A Huge Solar Plant Opens, Facing Doubts About Its Future: The Ivanpah solar power plant in California is the largest and first electric generator of its kind. It could also be the last."
2014-02-18,601.3057,607.0414,600.6,606.0454,4217243,GOOGL,,
2014-02-19,603.2527,605.2146,599.3498,601.7712,4207187,GOOGL,"The Loyal Users of Google Plus Say It Is No Ghost Town: Some people who use Google Plus say it is a thriving social network, useful for photography, video chats, in-depth online conversations and meeting new people who have similar interests.","Pushing Back Against Government Surveillance: When the Beijing lawyer Xie Yanyi asked his government to tell him about its spying on citizens, he got a no-reply answer. But the problem is worldwide and needs to be solved worldwide, he said."
2014-02-20,602.1716,604.0459,600.7101,602.6571,3400388,GOOGL,"Google Fiber, Ultrahigh-Speed Internet, May Expand to 34 New Cities: Google is asking 34 cities to pave the way for Fiber without guaranteeing it will install it, a change in approach as the Internet giant grapples with real-world challenges like tearing up roads.",
2014-02-21,604.5089,605.5399,602.0189,602.4969,3722587,GOOGL,,
2014-02-24,603.2827,610.6901,603.1526,606.8613,3347574,GOOGL,"Google, Riding Off Into the Sunset: There is so much hype around new technologies, it is difficult to distinguish between what might exist real soon and what will only be real eventually or never. Case in point: the driverless car.",
2014-02-25,608.578,612.8623,605.8169,610.61,2885475,GOOGL,"Lessons From Google, in School and at Work: Responses to a column by Thomas L. Friedman, “How to Get a Job at Google.”",
2014-02-26,612.612,615.0544,607.4869,610.6951,3963644,GOOGL,,
2014-02-27,609.8042,612.7296,609.114,610.2146,2519069,GOOGL,"Google Pays for the Ride: Google, under fire in San Francisco for not giving back, gave back Thursday, with $6.8 million to fund a city transit program that provides monthly bus and streetcar passes to 31,000 low-income youths.","Federal Court Orders YouTube to Take Down Controversial Anti-Islam Video: The “Innocence of Muslims” video on YouTube set off a fierce debate over free speech in 2012, but a federal court ruling on Wednesday was about an entirely different legal issue: copyright."
2014-02-28,610.7802,612.7071,603.7131,608.4328,4624567,GOOGL,,
2014-03-03,603.9784,604.5239,596.6661,601.9463,4204777,GOOGL,,
2014-03-04,608.1075,608.6080000000001,605.3547,608.0625,2939123,GOOGL,,Now Facebook Has a Drone Plan: Facebook is in discussions to acquire a manufacturer of high-altitude drones for about $60 million. The purchase would allow the social network to advance its ambitions of connecting everyone in the world to the Internet.
2014-03-05,608.1325,612.1515,606.3087,609.7391,2469910,GOOGL,,
2014-03-06,611.7511,613.6856,609.9093,610.4148,2536645,GOOGL,"Colluding Against Programmers: A class action lawsuit against employers in Silicon Valley, including Apple and Google, has lifted the curtain on secret, anti-competitive deals.",
2014-03-07,614.0134,614.1061,606.3247,608.0024,3027992,GOOGL,"Streaming Home Movies Online: Plus, making Google Now, the virtual personal assistant, a little less personal.",
2014-03-10,608.4528,609.4263,602.6471,606.3908,2428458,GOOGL,,
2014-03-11,607.4919,607.7671,598.9183,600.595,3427419,GOOGL,,"A Quarter Century of the World Wide Web: Over the last 25 years, the web has gone from a collection of rudimentary interfaces for showing information on connected servers to an integral part of our daily lives."
2014-03-12,598.7982,604.5289,592.6871,604.2536,3929924,GOOGL,"Credit Karma, a Credit Score Service, Raises $85 Million: The nearly seven-year-old start-up on Wednesday announced a third round of fund-raising, led by Google through an investment arm that specializes in late-stage technology companies.","Supporting Start-Ups With Connections, Advice and Caffeine: The 1 Million Cups program is run by entrepreneurs, and local chapters are springing up across the country."
2014-03-13,604.5790000000001,605.8552,592.9724,595.1245,4686593,GOOGL,"Renaissance Learning Is Sold to Hellman & Friedman for $1.1 Billion: The education analysis company Renaissance Learning has announced that it has been sold to the private equity firm Hellman & Friedman for $1.1 billion. Google Capital, which invested in the company last month, will stay on board.","Weakened by Mobile, Desktop Search Advertising Is Declining: The desktop search advertising business, long the most reliably profitable on the web, will decrease $1.4 billion this year, according to eMarketer, while mobile search revenue will nearly double."
2014-03-14,591.586,596.0304,586.8513,586.9864,4598973,GOOGL,,"Spring Cleaning Who Has Access to Your Data: As spring comes into view, it’s time to manage which apps and services have access to your social accounts and can see everything you’re doing."
2014-03-17,590.2146,599.1335,589.6441,596.646,4328765,GOOGL,"Google’s Legal Chief Joins K.K.R.’s Board: The private equity firm Kohlberg Kravis Roberts has attracted David C. Drummond, one of Silicon Valley’s top legal executives, to its board of directors.","Beware China Internet infatuation: China Internet names like Alibaba and Sina Weibo are exploding onto the U.S. stage, but Breakingviews' Peter Thal Larsen warns enthusiasm shouldn't blind investors to the risks they carry."
2014-03-18,597.9323,606.3708,597.1265,606.2356,3639572,GOOGL,"Google Unveils Software for Smartwatches-to-Be: In a pre-emptive move against Apple, Google revealed Android Wear, a version of the Android operating system that is tailored for wearable computers.","Daily Report: Airlines Use Wearables to Get More Personal: At a time when many airline “innovations” — like charging extra for an aisle seat or cutting back on frequent flier benefits — might anger more than amaze, carriers like Virgin Atlantic and Qantas are using wearable devices and other technology to..."
2014-03-19,606.5059,606.601,597.8022,600.2246,3222579,GOOGL,,"Times Minute | Bringing Back the Watch: Also on the Minute, NATO’s revived purpose and the mystery of Malaysia Airlines Flight 370."
2014-03-20,600.575,605.4098,598.2777,599.1786,3366583,GOOGL,,Douglas Merrill of ZestFinance: Steer Clear of What You Can’t Measure: The chief of a big-data company says using processes that can’t be quantified often means you aren’t asking the right questions.
2014-03-21,603.7582,605.4198,591.8162,592.1115,6414897,GOOGL,"Why Android Wear Is the Beginning of the Wearable Devices Era: Every hardware platform needs software to be successful. By giving manufacturers a known operating system to work with, Google’s Android Wear will jump-start the wearables industry, says Molly Wood.","Justice Department Names New Leader for Criminal Division: David O’Neil, a longtime Justice Department official, will assume the role of acting assistant attorney general on Monday, overseeing some major investigations into Wall Street and corporate misdeeds."
2014-03-24,592.6871,593.0425,573.548,579.544,6072230,GOOGL,,
2014-03-25,583.5830000000001,585.5049,574.0735,579.9394,4821269,GOOGL,"Biggest Eyewear Company Signs On With Google Glass: Luxottica Group, owner of brands like Ray-Ban, Oakley and manager of retail chains like LensCrafters and Sunglass Hut, will design, produce and sell frames for Google Glass, the wearable computer.","Choosing a Tablet Computer: Plus, adjusting the font size on the Chrome browser."
2014-03-26,581.586,586.3708,566.3157,566.5509999999999,5154891,GOOGL,"Google Revamps Election Portal to Encourage Indians to Vote: The portal features Google Hangouts with prominent Indian politicians, during which users can submit questions, and ranks the politicians by how often they come up on Google Search, Google Plus and YouTube.",
2014-03-27,565.9904,566.536,551.601,557.6971,7645706,GOOGL,"Government Data Requests Fall at Yahoo But Rise at Google: Government officials in the United States and overseas made fewer requests for the private data of Yahoo users in the second half of 2013, but such requests continued to rise at Google, the companies said on Thursday.",
2014-03-28,560.0595,567.1616,559.4439,560.6351,4513323,GOOGL,"Google Flu Trends: The Limits of Big Data: Two recent research papers, examining Google Flu Trends, offer a critique of big-data analysis.","Smartphones, the Disappointing Miracle: People from Earth’s most remote corners have something in common: They all download apps, interacting with the mobile Internet billions of times a day, and they all feel frustration at slow loads and app crashes. A new report shows how much work i..."
2014-03-31,565.7652,568.0675,556.9814,557.8123,3880673,GOOGL,"Apple’s War on Samsung Has Google in Crossfire: Apple is seeking about $2 billion in damages from Samsung, which in turn says Apple violated its patents, but the case could also have major implications for Google.","Hollywood’s Antipiracy Efforts Add New Voice: Ruth Vitale, an independent film executive, was recently named executive director of CreativeFuture, a new force in the copyright wars."
2014-04-01,560.6951,569.3188,559.559,568.0124,4360891,GOOGL,"Tech Titans Are Vying to Be Your Pocketbook: Companies like Google, Amazon, PayPal and Apple are looking for the route to dominance over future alternatives, both real-world and virtual, to cash and credit cards.",
2014-04-02,571.5209,572.9724,562.5621,568.1176,4167353,GOOGL,"Daily Report: Old Rivalry Aired Again in Patent Case Between Apple and Samsung: Apple’s suit against Samsung can be seen as a reprisal of an earlier lawsuit between the two companies, only this time with Google as a shadow third presence.","For the Tech-Savvy With a Need for Speed, a Limited Choice of Towns With Fiber: The United States is 14th globally when it comes to offering fiber connectivity. Municipalities that offer it are often small or rural."
2014-04-03,573.39,588.3,566.01,571.5,4019626,GOOGL,,"Nest Labs Stops Selling Its Smoke Detector: Citing concerns that its smoke and carbon monoxide detector might be unintentionally turned off, Nest Labs is halting sales of the product and disabling a feature that allows users to turn it off with a wave."
2014-04-04,578.55,579.7173,544.494,545.25,5366972,GOOGL,,"Daily Report: Nest Halts Sales of Smoke Detectors: Citing concerns that its smoke and carbon monoxide detector might be unintentionally turned off, Nest Labs is halting sales of the product and disabling a feature that allows users to turn it off with a wave."
2014-04-07,544.79,549.85,530.53,540.63,3961552,GOOGL,,"Website Collects Online Information for Road Trips: With the age of folding maps all but over, Roadtrippers.com is channeling the flood of online travel resources into a route planning site."
2014-04-08,545.05,559.88,544.7,557.51,3488768,GOOGL,"At Google, Bid to Put Its Glasses to Work: The technology giant will give more assistance to Glass users at businesses, where the wearable device has already found some acceptance.",Tech Firms May Find No-Poaching Pacts Costly: Employees of technology companies have filed a class-action lawsuit that contends that illegal hiring practices among their companies has cost them billions in lost wages.
2014-04-09,565.84,567.8,555.38,567.04,3033589,GOOGL,,
2014-04-10,568.0,568.21,545.5,546.69,3296996,GOOGL,,
2014-04-11,537.94,547.59,533.4,537.76,3175460,GOOGL,"Google Glass Available to Anyone in U.S. — for One Day Only: Next week Google is running a one-day promotion that will allow anyone in the United States to buy a pair of Google Glass. But some think the price, $1,500, is still too high.","Unlocking Android With a Glance: Plus, creating group photo albums on Facebook."
2014-04-14,543.66,553.02,540.52,545.2,2541398,GOOGL,"With Purchase of Drone Maker, Google Sees a Fleet of Satellites: Following in Facebook’s footsteps, Google said Monday that it had purchased Titan Aerospace, the maker of high-altitude drone satellites, which will be used to take photos of the earth and to connect people to the Internet.",
2014-04-15,551.0,552.89,530.64,548.7,3999843,GOOGL,,
2014-04-16,557.7,564.0,553.1,563.9,4588541,GOOGL,"In Germany, Strong Words Over Google's Power: Mathias Döpfner, a leading publisher, lashed out a week after the Google chairman, Eric E. Schmidt, mounted a spirited defense of Google's practices.","Organize Photos on Your Phone: Molly Wood tests three apps, including the new Carousel by Dropbox, that help you sort and share the overwhelming number of photos on your mobile device."
2014-04-17,556.32,557.0,539.4,543.34,5616862,GOOGL,"Daily Report: Google’s Results Disappoint as Ads Are Less Profitable: As Internet users migrate to mobile devices, Google earns less on its ads, and as the dominant player, the company is finding that growth opportunities are increasingly rare.","Performance of Play in New York and Rwanda To Commemorate Genocide: The actor Jay O. Sanders is the author of “Unexplored Interior,” which will be performed on May 11."
2014-04-21,544.0,544.0,534.0,539.37,2425207,GOOGL,,"For Square, Making Money Remains a Challenge: The question, analysts say, is how a payments start-up like Square can make itself into more than just another middleman."
2014-04-22,536.0,547.995,536.0,545.5,2331121,GOOGL,,The Broadband Revolution Is Not Nigh: A handful of cable companies still dominate this important market.
2014-04-23,543.67,544.8,528.1277,537.51,1959330,GOOGL,"Windows Phone 8.1 Finally Catches Up to Its Rivals: With the addition of Cortana, Microsoft’s answer to Siri and Google Now, the mobile operating system can be considered an equal in most areas.","IBM Opens Chip Architecture, in Strategy of Sharing and Self-Interest: The first server designs resulting from IBM’s decision to open up its Power chip technology are being announced on Wednesday."
2014-04-24,541.69,542.5,531.0,534.44,2069559,GOOGL,Skills Sought by Google: Readers react to Thomas L. Friedman’s interview with the head of hiring at Google.,Daily Report: F.C.C. to Propose a Web Fast Lane: Planned new rules would allow an Internet provider to negotiate separately with content companies and charge them for priority service.
2014-04-25,532.26,533.86,522.5,523.1,2372604,GOOGL,Reading Message Headers in Gmail: Plus rebooting a cable box and DVR.,"Amazon’s Shrinking Profit Sets Off a Seismic Shock to Its Shares: For a second quarter in a row, the Internet retailer’s stock fell sharply after its earnings report, suggesting that investors may be growing wary."
2014-04-28,525.8,525.9,511.0,522.98,3752779,GOOGL,,"How to Back Up iTunes Podcasts: Shows can be saved manually, but there are also ways to automatically keep files backed up. Also, blocking Facebook game requests."
2014-04-29,523.89,537.76,523.0,536.33,2535967,GOOGL,Europe’s Antitrust Chief Censures Google’s Motorola Mobility Over Key Patents: The ruling is the strongest statement yet by an antitrust authority against the use of vital patents for mobile digital devices to stymie rivals.,
2014-04-30,535.12,536.34,529.09,534.88,2038658,GOOGL,,"Apple and Samsung Cite, and Rebut, Internal Memos in Patent Case: Lawyers for Apple and Samsung presented closing arguments in the latest billion-dollar patent dispute between the mobile phone and tablet makers."
2014-05-01,534.25,539.91,532.86,538.53,2004375,GOOGL,,"Attackers Use Microsoft Security Hole Against Energy, Defense, Finance Targets: Microsoft raced to issue a fix Thursday to a vulnerability in its Internet Explorer browser, which security researchers believe was being exploited by nation-state sponsored attack groups."
2014-05-02,541.44,542.4,533.27,533.87,1781595,GOOGL,,Daily Report: White House Calls for More Privacy Protections: The Obama administration released a long-anticipated report on Thursday that recommends requiring private companies to disclose the kind of information they gather from their customers online.
2014-05-05,530.24,535.72,527.58,535.33,1228797,GOOGL,,"White House Tech Advisers: Online Privacy Is a ‘Market Failure’: A science and technology advisory group to President Obama described online privacy practices as a “market failure” in a report issued last week. The answer, the group said, must be to shift the primary burden for protecting personal privacy onlin..."
2014-05-06,533.41,534.548,522.2601,522.57,1835318,GOOGL,Using Mac Notifications and Multi-Touch Gestures: Plus how to discontinue a Google Alert.,
2014-05-07,523.25,524.43,511.09,518.0,3074346,GOOGL,,"From Netscape to Alibaba: A look back at the Internet revolution’s notable I.P.O.s, and how valuations have fared over the years."
2014-05-08,515.72,527.35,514.46,520.17,2452197,GOOGL,,"With a Change of Heart, California Senate Approves Smartphone ‘Kill Switch’ Law: The California Senate on Thursday voted to approve a state measure requiring smarter antitheft security on smartphones, even though it had decided last month to reject the bill."
2014-05-09,518.65,527.35,514.28,526.62,2261447,GOOGL,What It Means When Google ‘Verifies’ an App: Plus deleting old Passbook cards on your iPhone.,
2014-05-12,531.84,538.75,527.51,538.43,1949291,GOOGL,"Daily Report: Plaintiff in Silicon Valley Suit Asks Judge to Reject Proposed Deal: Michael Devine, one of four plaintiffs named in the class action against Apple, Google, Intel and Adobe, has asked the judge in the case to reject the settlement his own lawyers negotiated.",
2014-05-13,539.58,543.99,537.9,541.54,2011963,GOOGL,"E.U. Court Rules in Google Privacy Case: The highest court in the European Union decided on Tuesday that Google must, in some cases, honor requests from its search engine users to delete links to personal information.","When Driverless Cars Break the Law: Although legal issues connected to driverless cars have raised many questions, emotion may prove a greater obstacle to their acceptance."
2014-05-14,541.82,541.82,533.11,534.41,1281148,GOOGL,A Trip in a Self-Driving Car Now Seems Routine: A test ride of the latest version of Google’s self-driving car could be best characterized as underwhelming. And that is not a bad thing.,
