,open,high,low,close,volume,Name
2019-03-29,169.89,171.57,168.5991,170.53,1856200,AAP
2019-04-01,172.79,174.18,171.13,173.63,957500,AAP
2019-04-02,173.54,173.94,170.93,173.34,670600,AAP
2019-04-03,174.08,174.798,171.42,171.69,847200,AAP
2019-04-04,172.14,174.41,171.58,174.0,1213800,AAP
2019-04-05,174.31,176.83,174.3185,176.78,741300,AAP
2019-04-08,175.78,178.04,173.83,177.59,830300,AAP
2019-04-09,176.9,177.72,175.33,175.65,616200,AAP
2019-04-10,176.7,178.86,174.25,178.8,1079500,AAP
2019-04-11,178.65,181.02,177.89,180.96,705300,AAP
2019-04-12,180.96,181.8,179.74,180.11,922600,AAP
2019-04-15,180.54,181.78,179.0384,181.43,913200,AAP
