,open,high,low,close,volume,Name
2014-12-08,162.108,162.8,160.1,160.93,1898300,MMM
2014-12-09,159.89,161.1,159.1176,160.83,2043100,MMM
2014-12-10,160.71,160.81,157.7,158.24,3243700,MMM
2014-12-11,159.18,160.22,158.42,159.15,2437300,MMM
2014-12-12,158.56,158.99,157.12,157.12,2820600,MMM
2014-12-15,158.12,158.44,155.59,156.85,2609300,MMM
2014-12-16,157.26,161.44,157.08,159.05,3380800,MMM
2014-12-17,159.2883,160.89,157.78,160.6,3942600,MMM
2014-12-18,162.4,165.3,162.0,165.3,3359800,MMM
2014-12-19,164.78,166.09,164.36,165.48,4891300,MMM
2014-12-22,166.22,167.305,166.14,167.27,2081600,MMM
2014-12-23,168.02,168.16,166.87,166.87,2190200,MMM
2014-12-24,166.1709,167.61,166.17,166.96,981600,MMM
2014-12-26,167.34,167.81,166.15,166.26,1607400,MMM
2014-12-29,166.3,167.12,165.81,166.71,1215700,MMM
2014-12-30,166.55,166.74,165.28,165.84,1180700,MMM
2014-12-31,166.0,167.17,164.2,164.32,1623700,MMM
2015-01-02,164.71,165.08,162.73,164.06,2116400,MMM
2015-01-05,163.0,163.64,160.08,160.36,3692900,MMM
2015-01-06,160.82,161.37,157.744,158.65,3532000,MMM
2015-01-07,159.9,160.28,158.94,159.8,3081300,MMM
2015-01-08,160.65,163.69,160.52,163.63,3142900,MMM
2015-01-09,163.85,164.0,161.27,161.62,2378600,MMM
2015-01-12,162.39,162.3704,160.02,160.74,2149200,MMM
2015-01-13,162.23,164.384,159.45,160.62,2703000,MMM
2015-01-14,159.04,160.53,158.5,159.84,1983500,MMM
2015-01-15,160.89,161.44,159.368,159.66,1876800,MMM
2015-01-16,159.86,162.18,159.09,162.0,2349700,MMM
2015-01-20,162.7221,163.4,160.06,161.94,2091800,MMM
2015-01-21,161.66,163.37,161.02,162.54,1597700,MMM
2015-01-22,163.26,165.99,162.13,165.89,2225800,MMM
2015-01-23,165.75,165.98,163.91,164.02,2245600,MMM
2015-01-26,163.62,164.28,161.8,164.24,3556300,MMM
2015-01-27,162.31,165.14,160.94,163.63,4190700,MMM
2015-01-28,164.61,166.57,163.76,163.94,3574600,MMM
2015-01-29,164.07,166.16,162.88,166.13,2674600,MMM
2015-01-30,164.75,165.22,162.3,162.3,3561900,MMM
2015-02-02,162.12,164.62,160.89,164.42,2379700,MMM
2015-02-03,165.17,166.19,164.71,165.94,2604800,MMM
2015-02-04,165.78,165.83,164.24,164.81,2363600,MMM
2015-02-05,165.31,166.59,164.75,166.55,2050500,MMM
2015-02-06,166.23,167.68,165.56,166.07,1826900,MMM
2015-02-09,164.38,165.54,163.84,164.84,2073000,MMM
2015-02-10,165.4,166.14,164.6,165.82,1885100,MMM
2015-02-11,164.52,164.97,163.47,164.48,1695100,MMM
2015-02-12,164.93,165.95,164.8588,165.91,1615700,MMM
2015-02-13,165.9,166.62,165.33,165.94,1792000,MMM
2015-02-17,165.94,166.92,165.1032,166.92,2100900,MMM
2015-02-18,166.34,167.51,166.01,167.4,1552000,MMM
2015-02-19,167.4,167.55,166.58,167.09,1648800,MMM
2015-02-20,166.74,168.27,165.13,168.12,2416600,MMM
2015-02-23,168.14,168.867,167.704,168.81,1836000,MMM
2015-02-24,168.27,169.25,168.07,169.12,1770300,MMM
2015-02-25,168.97,169.66,168.62,168.89,2019100,MMM
2015-02-26,168.85,169.98,168.64,169.61,1789400,MMM
2015-02-27,169.66,169.7401,168.555,168.65,1946000,MMM
2015-03-02,168.16,170.5,168.12,170.5,2223100,MMM
2015-03-03,169.57,169.6,167.36,168.27,2232400,MMM
2015-03-04,168.26,168.26,166.46,167.16,1575700,MMM
2015-03-05,167.21,167.7,166.69,167.57,1547200,MMM
2015-03-06,166.5,166.77,164.01,164.36,2114400,MMM
2015-03-09,164.72,166.78,164.51,166.37,1608100,MMM
2015-03-10,164.8055,164.86,162.25,162.26,2564600,MMM
2015-03-11,162.7,163.22,161.66,161.73,1894300,MMM
2015-03-12,162.59,164.52,162.57,164.47,1715000,MMM
2015-03-13,164.02,164.39,161.78,162.74,2284700,MMM
2015-03-16,163.58,166.27,163.5709,166.21,2111200,MMM
2015-03-17,165.52,165.5311,163.38,164.23,2557900,MMM
2015-03-18,163.16,166.95,162.05,166.47,3062400,MMM
2015-03-19,166.1634,166.21,164.85,165.66,1953500,MMM
2015-03-20,166.09,167.134,165.39,166.49,4371800,MMM
2015-03-23,166.83,166.905,165.83,166.13,2157300,MMM
2015-03-24,165.58,167.65,165.53,166.32,2091000,MMM
2015-03-25,166.24,166.52,162.66,162.7,2540900,MMM
2015-03-26,162.0,163.37,161.21,162.59,2050700,MMM
2015-03-27,162.36,163.9,162.02,163.5,1722600,MMM
2015-03-30,164.2,166.77,164.2,166.05,1684000,MMM
2015-03-31,165.4044,166.0,164.62,164.95,2081300,MMM
2015-04-01,164.29,164.54,161.9,162.52,2148100,MMM
2015-04-02,163.38,163.97,162.12,162.8,1852600,MMM
2015-04-06,161.66,165.99,161.4,165.48,2560300,MMM
2015-04-07,165.4,167.57,165.2679,166.21,2479500,MMM
2015-04-08,166.21,167.22,165.21,166.27,1754400,MMM
2015-04-09,166.25,167.18,165.08,166.79,1680100,MMM
2015-04-10,167.5,167.7,166.2108,167.07,1501900,MMM
2015-04-13,166.76,167.36,165.6,165.84,1860400,MMM
2015-04-14,165.32,166.4838,164.17,165.99,1914300,MMM
2015-04-15,166.72,167.34,165.86,166.44,1995800,MMM
2015-04-16,165.73,166.65,165.1,165.89,1662800,MMM
2015-04-17,164.53,164.54,161.13,161.71,3063500,MMM
2015-04-20,163.0,165.39,162.73,164.51,2394200,MMM
2015-04-21,165.65,165.7,163.62,164.0,1970500,MMM
2015-04-22,163.81,164.89,162.57,164.67,2228800,MMM
2015-04-23,159.54,161.45,158.61,159.66,5704500,MMM
2015-04-24,159.81,159.81,157.85,158.99,3043500,MMM
2015-04-27,159.48,160.065,157.8139,157.98,3448800,MMM
2015-04-28,157.69,158.36,156.18,158.33,3387900,MMM
2015-04-29,157.42,157.93,156.18,156.97,3078600,MMM
2015-04-30,156.82,157.915,156.01,156.39,3510200,MMM
2015-05-01,156.79,158.09,156.79,157.68,2160100,MMM
2015-05-04,158.4,159.85,157.88,159.02,2240300,MMM
2015-05-05,158.86,159.45,157.41,157.91,1947700,MMM
2015-05-06,157.92,159.08,156.55,157.64,2203100,MMM
2015-05-07,157.23,159.2,157.23,158.61,2112900,MMM
2015-05-08,160.25,161.4,160.06,160.6,2025500,MMM
2015-05-11,160.2611,161.0,159.8,159.9,1708700,MMM
2015-05-12,158.71,160.4,158.01,160.07,1864800,MMM
2015-05-13,160.43,161.74,160.36,161.31,2587900,MMM
2015-05-14,162.09,163.2786,161.8,163.15,2462500,MMM
2015-05-15,163.15,163.77,162.65,163.3,1923800,MMM
2015-05-18,163.0,163.59,162.31,162.87,1747800,MMM
2015-05-19,163.07,163.59,162.55,163.12,2075100,MMM
2015-05-20,162.42,163.07,161.84,161.9,1978100,MMM
2015-05-21,161.8965,162.354,161.8,162.06,2400800,MMM
2015-05-22,161.99,162.33,160.66,160.98,1822700,MMM
2015-05-26,160.98,161.32,159.035,159.59,2471100,MMM
2015-05-27,159.82,161.31,159.53,161.02,2625900,MMM
2015-05-28,160.35,160.8904,159.61,160.87,1578100,MMM
2015-05-29,160.44,160.79,158.74,159.08,2880500,MMM
2015-06-01,159.1,159.76,158.57,158.98,1906100,MMM
2015-06-02,158.28,159.88,157.95,159.08,2481100,MMM
2015-06-03,159.61,160.5,158.98,160.16,2074500,MMM
2015-06-04,159.51,160.38,158.0913,158.35,2237600,MMM
2015-06-05,157.5,157.97,156.97,157.08,2314800,MMM
2015-06-08,156.5,157.41,156.3,156.59,1608600,MMM
2015-06-09,156.85,158.26,156.6,156.98,1810800,MMM
2015-06-10,156.95,159.57,156.95,159.04,1758900,MMM
2015-06-11,159.12,160.36,159.0,159.86,1854200,MMM
2015-06-12,159.85,159.99,157.8966,158.04,1910500,MMM
2015-06-15,157.08,157.32,155.39,155.87,2353100,MMM
2015-06-16,155.4915,157.04,155.37,156.49,1729300,MMM
2015-06-17,156.6,157.59,155.75,156.95,1839400,MMM
2015-06-18,157.59,160.2381,157.385,159.62,2528900,MMM
2015-06-19,159.36,159.88,158.94,158.95,3287200,MMM
2015-06-22,159.85,160.7,159.45,159.68,1447400,MMM
2015-06-23,160.41,160.87,159.51,159.84,2286400,MMM
2015-06-24,159.68,159.96,157.54,157.54,2862900,MMM
2015-06-25,157.85,158.32,155.92,155.92,2564000,MMM
2015-06-26,156.16,157.99,155.93,157.09,2625500,MMM
2015-06-29,155.92,156.44,153.92,153.95,2475000,MMM
2015-06-30,155.0,155.3,154.07,154.3,2561000,MMM
2015-07-01,156.13,156.43,154.66,155.65,1726800,MMM
2015-07-02,156.08,156.08,154.9,155.38,2022400,MMM
2015-07-06,153.89,155.58,153.83,155.08,2172200,MMM
2015-07-07,155.14,155.63,153.16,155.43,2865300,MMM
2015-07-08,154.08,154.5,152.7,152.71,2613300,MMM
2015-07-09,154.59,155.5,153.75,153.75,2069200,MMM
2015-07-10,154.74,155.86,154.5,154.95,2061300,MMM
2015-07-13,156.42,156.7672,155.65,156.47,2107200,MMM
2015-07-14,156.49,157.08,156.28,156.78,1811400,MMM
2015-07-15,156.5651,157.0,155.9,156.0,1786100,MMM
2015-07-16,157.5841,157.94,156.69,157.17,2023900,MMM
2015-07-17,156.5,157.37,156.43,156.69,2429000,MMM
2015-07-20,156.77,157.65,156.27,157.12,2349000,MMM
2015-07-21,156.75,157.1848,155.34,155.76,2743900,MMM
2015-07-22,155.59,156.31,154.44,155.41,3067700,MMM
2015-07-23,151.92,153.69,149.02,149.5,5176400,MMM
2015-07-24,148.86,150.8,148.7,149.33,3433600,MMM
2015-07-27,148.64,149.0,147.7,148.71,3117600,MMM
2015-07-28,148.85,151.72,148.325,151.11,3277700,MMM
2015-07-29,151.44,151.69,150.7117,151.45,2176900,MMM
2015-07-30,151.0,151.73,150.33,151.57,2119100,MMM
2015-07-31,152.53,152.81,151.03,151.34,1619600,MMM
2015-08-03,150.79,151.78,148.944,150.12,2355100,MMM
2015-08-04,150.93,151.54,150.11,150.4,1811900,MMM
2015-08-05,151.85,153.24,150.92,151.01,1765600,MMM
2015-08-06,150.89,151.22,148.9,149.26,1764800,MMM
2015-08-07,148.48,150.0,148.162,148.89,1668700,MMM
2015-08-10,150.0,151.4,149.89,151.24,1571800,MMM
2015-08-11,150.0,150.0,148.26,148.48,1810800,MMM
2015-08-12,147.24,148.71,146.07,148.52,2036700,MMM
2015-08-13,148.0,148.56,147.082,147.4,1793100,MMM
2015-08-14,147.66,148.51,147.32,148.28,1401900,MMM
2015-08-17,147.43,149.31,146.3648,149.24,1648900,MMM
2015-08-18,148.63,148.92,147.88,148.31,1705500,MMM
2015-08-19,146.2,147.55,145.28,145.87,2525700,MMM
2015-08-20,144.51,144.87,143.34,143.35,3281700,MMM
2015-08-21,143.52,145.32,141.92,142.09,5442000,MMM
2015-08-24,137.12,142.09,134.0,138.58,7359500,MMM
2015-08-25,141.86,142.06,137.39,137.64,5435900,MMM
2015-08-26,140.0,142.79,138.53,142.72,4562200,MMM
2015-08-27,143.75,144.95,141.33,143.9,4104600,MMM
2015-08-28,143.0209,144.32,142.8,144.21,2664100,MMM
2015-08-31,143.0,143.83,142.02,142.14,2514900,MMM
2015-09-01,139.48,140.49,137.94,138.5,3671400,MMM
2015-09-02,140.54,141.24,139.24,141.24,3312700,MMM
2015-09-03,141.94,142.9,141.31,141.74,2606200,MMM
2015-09-04,139.94,140.67,139.16,139.84,3195800,MMM
2015-09-08,142.05,143.55,141.5055,143.43,2432900,MMM
2015-09-09,144.86,145.35,140.57,140.86,2642800,MMM
2015-09-10,141.0,141.91,140.15,140.78,2031200,MMM
2015-09-11,140.61,141.33,139.77,141.26,2505200,MMM
2015-09-14,141.52,141.58,140.03,140.81,2277200,MMM
2015-09-15,141.56,143.84,141.04,143.6,2690800,MMM
2015-09-16,143.51,144.46,143.21,144.2,2060300,MMM
2015-09-17,143.81,145.5415,142.52,142.95,2855100,MMM
2015-09-18,141.17,141.3,139.21,139.62,6526000,MMM
2015-09-21,140.5,141.08,139.35,140.04,2492600,MMM
2015-09-22,138.27,138.51,137.25,138.02,2775300,MMM
2015-09-23,138.53,138.9,136.86,137.66,2684500,MMM
2015-09-24,136.63,138.03,135.39,137.58,2690300,MMM
2015-09-25,139.62,140.12,138.5704,139.56,3767200,MMM
2015-09-28,138.3,139.7,138.3,138.38,3468900,MMM
2015-09-29,138.62,142.16,138.43,141.55,4946000,MMM
2015-09-30,142.52,143.225,140.5017,141.77,3619300,MMM
2015-10-01,142.21,142.5,139.58,140.8,2486300,MMM
2015-10-02,139.08,143.3,138.57,143.2,3064400,MMM
2015-10-05,144.3,146.595,143.63,146.32,2987200,MMM
2015-10-06,145.99,146.64,145.4,145.79,2256800,MMM
2015-10-07,146.74,148.54,146.132,147.54,1954000,MMM
2015-10-08,146.65,149.56,146.59,149.48,2008800,MMM
2015-10-09,149.56,150.65,149.3,149.9,2294000,MMM
2015-10-12,150.26,150.56,149.54,150.06,1429300,MMM
2015-10-13,148.91,150.0,148.73,149.11,2027600,MMM
2015-10-14,148.9989,149.662,148.18,148.32,2260300,MMM
2015-10-15,149.64,149.88,148.02,149.19,2588500,MMM
2015-10-16,149.77,149.78,147.48,148.7,2490300,MMM
2015-10-19,147.97,148.4214,147.23,148.0,2004200,MMM
2015-10-20,147.45,149.67,147.137,149.11,2409300,MMM
2015-10-21,149.5,151.39,148.9,149.82,3009900,MMM
2015-10-22,151.34,157.04,150.65,156.0,5111900,MMM
2015-10-23,156.54,157.19,154.5,155.79,2997400,MMM
2015-10-26,156.06,156.76,155.64,156.54,2136100,MMM
2015-10-27,156.0,157.0025,155.08,156.73,1970100,MMM
2015-10-28,156.49,158.3205,156.2,158.08,2724700,MMM
2015-10-29,157.75,157.91,156.88,157.61,1484600,MMM
2015-10-30,157.8,158.68,157.21,157.21,2672100,MMM
2015-11-02,157.51,160.0964,157.34,159.92,2701800,MMM
2015-11-03,159.48,159.8,158.67,158.75,2972800,MMM
2015-11-04,159.0,159.48,158.61,158.91,2254000,MMM
2015-11-05,159.38,159.58,158.27,158.99,2023900,MMM
2015-11-06,158.0259,159.26,157.73,159.26,1860000,MMM
2015-11-09,158.67,158.6703,156.75,157.47,2421000,MMM
2015-11-10,157.23,157.64,156.43,157.59,1962900,MMM
2015-11-11,157.86,159.49,157.54,159.05,2518900,MMM
2015-11-12,157.78,158.29,156.16,156.3,2305600,MMM
2015-11-13,155.9942,156.92,155.6,155.65,2434500,MMM
2015-11-16,155.6139,158.26,155.61,158.21,2395000,MMM
2015-11-17,158.36,158.53,156.52,157.03,2393000,MMM
2015-11-18,156.18,157.5,156.08,157.39,2226900,MMM
2015-11-19,157.63,158.51,156.71,158.38,1518200,MMM
2015-11-20,158.68,159.84,158.34,158.95,1891100,MMM
2015-11-23,158.9,159.77,158.16,158.65,1430400,MMM
2015-11-24,157.37,158.34,156.8853,157.75,2100600,MMM
2015-11-25,158.06,158.47,157.6284,157.63,1184100,MMM
2015-11-27,157.51,158.49,156.94,157.99,876100,MMM
2015-11-30,158.1,158.47,156.57,156.58,2934200,MMM
2015-12-01,156.41,157.67,156.17,156.9,2259000,MMM
2015-12-02,156.88,157.25,155.51,155.7,2034700,MMM
2015-12-03,156.56,156.8991,153.71,154.38,2609500,MMM
2015-12-04,154.79,158.39,154.57,158.22,2175800,MMM
2015-12-07,157.53,158.0,156.81,157.75,2142800,MMM
2015-12-08,156.44,157.86,155.675,156.79,2350400,MMM
2015-12-09,156.17,158.24,154.94,156.05,2660800,MMM
2015-12-10,155.73,158.69,155.585,157.52,2551200,MMM
2015-12-11,155.55,156.4,154.42,154.83,2523200,MMM
2015-12-14,155.29,157.77,154.335,157.63,3462200,MMM
2015-12-15,151.9863,153.02,147.08,148.13,8645900,MMM
2015-12-16,148.15,150.54,147.74,149.95,4774100,MMM
2015-12-17,150.15,150.86,148.83,148.85,3053900,MMM
2015-12-18,148.21,148.6,146.76,146.92,5736400,MMM
2015-12-21,147.58,148.33,146.69,147.48,2284400,MMM
2015-12-22,148.12,149.49,147.28,148.97,2528700,MMM
2015-12-23,149.69,151.58,149.52,151.16,2215300,MMM
2015-12-24,150.82,151.8,150.58,151.19,848400,MMM
2015-12-28,151.13,151.77,150.27,151.22,1275200,MMM
2015-12-29,152.2,153.26,152.0,152.89,1824700,MMM
2015-12-30,152.7914,153.7,151.731,151.91,1553100,MMM
2015-12-31,151.73,152.12,150.63,150.64,1607100,MMM
2016-01-04,148.05,148.32,145.4,146.82,3277200,MMM
2016-01-05,146.82,147.5,145.61,147.46,2688100,MMM
2016-01-06,145.59,145.76,143.42,144.49,2997100,MMM
2016-01-07,142.52,143.13,140.63,140.97,3553500,MMM
2016-01-08,141.36,142.5,140.22,140.49,2664000,MMM
2016-01-11,140.97,141.43,139.41,140.46,2775500,MMM
2016-01-12,141.36,142.15,139.13,140.86,2363500,MMM
2016-01-13,140.89,142.19,138.54,138.72,2598300,MMM
2016-01-14,139.74,142.44,138.86,141.18,3720400,MMM
2016-01-15,138.3,140.1,137.21,138.69,4683500,MMM
2016-01-19,140.1,140.8,137.41,138.39,3399800,MMM
2016-01-20,136.95,137.75,134.644,136.96,4136300,MMM
2016-01-21,136.96,138.67,136.15,137.76,3355200,MMM
2016-01-22,140.14,140.43,138.083,139.52,2979100,MMM
2016-01-25,138.96,139.37,137.53,137.57,2805500,MMM
2016-01-26,141.79,145.02,140.33,144.78,5129100,MMM
2016-01-27,144.9558,147.97,144.05,145.55,3596400,MMM
2016-01-28,146.16,147.84,145.22,147.32,3067400,MMM
2016-01-29,148.24,151.0,147.9986,151.0,3993200,MMM
2016-02-01,149.33,149.79,148.0978,148.73,2701500,MMM
2016-02-02,147.59,148.275,146.05,147.87,3581800,MMM
2016-02-03,149.36,152.85,148.96,152.52,5766800,MMM
2016-02-04,152.42,154.38,151.778,153.44,3458400,MMM
2016-02-05,153.2,153.88,151.82,153.47,3368500,MMM
2016-02-08,151.63,154.43,151.008,153.9,2505400,MMM
2016-02-09,152.95,155.76,152.45,154.74,2968400,MMM
2016-02-10,154.43,155.49,152.12,152.45,2911900,MMM
2016-02-11,149.91,152.0,149.0,150.67,3182200,MMM
2016-02-12,151.51,154.07,150.91,153.96,2292200,MMM
2016-02-16,155.0,155.9,154.26,155.53,2140600,MMM
2016-02-17,156.0,157.13,155.6,156.62,2156100,MMM
2016-02-18,156.35,156.97,155.97,156.78,2010200,MMM
2016-02-19,157.0,157.09,155.87,156.45,2121300,MMM
2016-02-22,157.5,158.48,157.11,157.7,2207600,MMM
2016-02-23,157.63,157.69,155.165,156.17,1922800,MMM
2016-02-24,154.84,157.615,153.64,157.22,1937800,MMM
2016-02-25,157.54,159.0,157.01,158.99,1718100,MMM
2016-02-26,159.15,159.5,158.08,158.27,1843700,MMM
2016-02-29,157.9961,159.12,156.82,156.87,1993200,MMM
2016-03-01,158.75,159.7,157.61,159.59,2204100,MMM
2016-03-02,158.88,159.88,158.54,159.41,1807200,MMM
2016-03-03,159.41,159.69,158.51,159.38,1926000,MMM
2016-03-04,159.46,160.29,158.92,160.07,1766300,MMM
2016-03-07,159.98,160.57,158.17,160.57,2012800,MMM
2016-03-08,159.4,160.61,159.35,160.2,2020100,MMM
2016-03-09,160.5,160.78,159.52,160.09,1883000,MMM
2016-03-10,160.7741,160.8,158.28,159.89,1875700,MMM
2016-03-11,161.14,162.05,160.65,161.88,1697200,MMM
2016-03-14,161.61,162.77,161.0,161.81,1747300,MMM
2016-03-15,160.16,162.5,159.35,162.41,1827900,MMM
2016-03-16,161.96,163.3,161.52,162.89,1927700,MMM
2016-03-17,163.16,164.36,162.84,163.75,2790000,MMM
2016-03-18,164.15,165.33,163.9,165.33,5853000,MMM
2016-03-21,165.05,165.31,164.41,164.84,2095100,MMM
2016-03-22,164.5013,165.5,164.39,164.91,2146300,MMM
2016-03-23,164.6,164.99,163.46,164.27,2305000,MMM
2016-03-24,163.68,164.54,163.047,164.46,1868800,MMM
2016-03-28,164.93,166.65,164.58,166.28,2336700,MMM
2016-03-29,164.93,164.99,163.1192,164.39,2525000,MMM
2016-03-30,165.37,167.215,165.16,166.75,2195300,MMM
2016-03-31,166.75,167.5,166.5,166.63,1777200,MMM
2016-04-01,165.63,167.74,164.79,167.53,2011600,MMM
2016-04-04,167.11,167.49,165.92,166.4,2022800,MMM
2016-04-05,165.18,166.55,164.65,165.81,1617400,MMM
2016-04-06,165.34,167.08,164.84,166.81,2092200,MMM
2016-04-07,165.869,167.23,165.25,167.16,2728300,MMM
2016-04-08,167.71,167.99,166.1,166.63,1729300,MMM
2016-04-11,167.12,167.96,166.57,166.59,1521100,MMM
2016-04-12,167.01,168.395,166.93,168.03,1636500,MMM
2016-04-13,168.47,168.9,167.71,168.59,1545900,MMM
2016-04-14,169.0,169.0,167.88,168.16,1213400,MMM
2016-04-15,168.32,169.0,168.2,168.78,1417000,MMM
2016-04-18,168.47,169.87,168.39,169.55,1146600,MMM
2016-04-19,169.92,170.77,169.07,169.65,1849100,MMM
2016-04-20,170.14,170.45,168.62,168.94,1439700,MMM
2016-04-21,168.97,169.7,168.41,168.66,1635000,MMM
2016-04-22,169.09,169.76,167.85,168.66,1802300,MMM
2016-04-25,168.0,168.51,166.64,168.38,2378300,MMM
2016-04-26,167.5,167.7878,164.97,166.18,3192100,MMM
2016-04-27,166.99,168.38,166.1,167.76,2227700,MMM
2016-04-28,166.85,168.77,166.2,167.0,1654700,MMM
2016-04-29,166.98,167.78,166.495,167.38,1961200,MMM
2016-05-02,167.3006,168.5,166.94,168.34,1700300,MMM
2016-05-03,167.39,168.07,166.6595,167.97,1922200,MMM
2016-05-04,166.37,167.7,166.29,167.16,2118100,MMM
2016-05-05,167.46,168.33,167.19,167.77,1680200,MMM
2016-05-06,167.84,169.05,167.0,168.89,1630200,MMM
2016-05-09,168.59,169.05,167.69,168.52,1301300,MMM
2016-05-10,169.23,170.39,169.0013,170.26,1732600,MMM
2016-05-11,170.2,171.27,169.57,169.77,1786400,MMM
2016-05-12,169.86,170.63,168.76,170.15,1741900,MMM
2016-05-13,170.05,170.38,167.82,168.32,1875900,MMM
2016-05-16,168.5,169.9,168.43,169.55,1826200,MMM
2016-05-17,169.57,169.94,167.085,167.81,2126000,MMM
2016-05-18,166.5,167.93,165.76,166.82,1624400,MMM
2016-05-19,165.373,166.06,163.17,165.11,1657300,MMM
2016-05-20,165.25,166.47,164.928,165.01,1746500,MMM
2016-05-23,165.28,166.56,164.52,166.11,1653500,MMM
2016-05-24,167.16,168.79,166.7,168.63,1627400,MMM
2016-05-25,169.0,170.3629,168.75,169.99,1860000,MMM
2016-05-26,170.01,170.77,168.53,168.91,1563900,MMM
2016-05-27,168.91,169.03,168.28,168.89,1099100,MMM
2016-05-31,169.32,169.75,167.66,168.32,2169600,MMM
2016-06-01,167.78,168.93,167.09,168.69,1228200,MMM
2016-06-02,168.71,168.71,167.27,168.04,1980500,MMM
2016-06-03,168.05,168.66,167.51,168.38,1433500,MMM
2016-06-06,168.85,170.59,168.59,170.08,1510700,MMM
2016-06-07,170.25,171.49,170.22,170.91,1723100,MMM
2016-06-08,170.95,171.919,170.65,171.42,1684900,MMM
2016-06-09,170.5,171.47,169.4,170.13,2208800,MMM
2016-06-10,169.27,169.2899,167.88,168.56,2123400,MMM
2016-06-13,168.45,168.64,167.11,167.13,2129900,MMM
2016-06-14,167.29,167.81,166.6,167.61,2021400,MMM
2016-06-15,167.95,168.858,167.47,167.8,1694200,MMM
2016-06-16,167.35,170.39,166.62,169.93,2632100,MMM
2016-06-17,169.99,170.0,168.42,168.94,3448000,MMM
2016-06-20,170.9,172.799,170.53,171.23,2162800,MMM
2016-06-21,171.18,171.97,171.06,171.37,1889100,MMM
2016-06-22,171.83,172.6,170.99,171.23,1369600,MMM
2016-06-23,172.71,174.15,172.46,174.11,2021600,MMM
2016-06-24,168.87,171.54,168.4,169.12,4567500,MMM
2016-06-27,167.78,167.83,165.16,167.19,2544100,MMM
2016-06-28,168.14,169.67,167.96,169.59,2237300,MMM
2016-06-29,171.0062,171.85,170.36,171.52,1894100,MMM
2016-06-30,172.06,175.14,172.06,175.12,2449400,MMM
2016-07-01,175.14,176.08,174.91,175.54,1930900,MMM
2016-07-05,174.86,175.78,173.51,175.63,2353600,MMM
2016-07-06,175.2,175.47,174.0666,175.16,2383300,MMM
2016-07-07,175.09,175.64,174.13,174.87,1842300,MMM
2016-07-08,175.87,177.792,175.82,177.12,2726600,MMM
2016-07-11,177.41,178.474,177.19,178.01,1659500,MMM
2016-07-12,178.7438,179.63,178.03,179.16,1912900,MMM
2016-07-13,179.22,179.67,178.69,179.21,1491500,MMM
2016-07-14,180.15,181.32,179.88,180.9,1904300,MMM
2016-07-15,181.5,181.84,180.56,181.4,2475200,MMM
2016-07-18,181.44,181.7,180.7429,181.11,1224400,MMM
2016-07-19,181.11,181.65,180.29,181.24,1051300,MMM
2016-07-20,181.73,182.27,181.32,181.42,1413300,MMM
2016-07-21,181.29,181.56,179.7,180.26,1870800,MMM
2016-07-22,180.42,180.53,179.36,180.44,1205600,MMM
2016-07-25,180.2,180.42,178.92,179.63,1937000,MMM
2016-07-26,177.17,178.99,176.14,177.66,3421600,MMM
2016-07-27,177.41,178.9512,177.41,178.27,2359700,MMM
2016-07-28,177.65,178.37,177.03,177.98,1799500,MMM
2016-07-29,178.11,178.823,177.62,178.36,1621900,MMM
2016-08-01,177.08,178.54,177.08,178.29,1598400,MMM
2016-08-02,178.58,178.62,177.24,178.36,2115100,MMM
2016-08-03,178.72,179.13,177.97,178.38,1419300,MMM
2016-08-04,178.96,179.42,177.64,177.81,1071800,MMM
2016-08-05,178.25,179.01,177.37,178.57,1799500,MMM
2016-08-08,178.8924,179.02,178.27,178.58,1327700,MMM
2016-08-09,178.37,178.9,177.94,178.39,1098900,MMM
2016-08-10,178.12,178.848,177.85,178.82,1226300,MMM
2016-08-11,179.0906,181.1,178.88,181.0,2043400,MMM
2016-08-12,181.47,181.47,179.9,180.27,1232900,MMM
2016-08-15,181.0,181.39,180.46,180.56,1268200,MMM
2016-08-16,180.12,180.33,179.21,179.25,1363600,MMM
2016-08-17,178.67,180.09,178.32,179.87,1358500,MMM
2016-08-18,179.7,179.7,178.58,179.18,1087900,MMM
2016-08-19,178.66,179.78,178.08,179.61,1305300,MMM
2016-08-22,179.18,179.59,178.3742,179.07,1336400,MMM
2016-08-23,179.61,180.5456,179.28,179.77,1195800,MMM
2016-08-24,179.41,179.964,179.01,179.41,1137100,MMM
2016-08-25,179.0828,180.318,179.05,179.58,840300,MMM
2016-08-26,180.19,181.25,178.92,179.41,1324700,MMM
2016-08-29,179.86,180.7,179.28,180.5,1051800,MMM
2016-08-30,180.718,181.02,179.59,180.15,1039800,MMM
2016-08-31,179.49,179.765,178.5788,179.24,1636000,MMM
2016-09-01,179.31,180.17,178.8,179.98,1095300,MMM
2016-09-02,180.5305,181.49,180.09,180.81,1319000,MMM
2016-09-06,180.56,181.28,179.88,180.46,1328100,MMM
2016-09-07,180.04,180.5269,179.54,179.75,1133200,MMM
2016-09-08,179.19,180.2119,178.94,180.1,1424000,MMM
2016-09-09,178.89,179.0,175.6415,175.64,2083300,MMM
2016-09-12,175.0,178.4,174.686,178.1,1913300,MMM
2016-09-13,176.83,177.5846,175.95,176.07,1864600,MMM
2016-09-14,175.9638,177.35,175.2,175.62,1864800,MMM
2016-09-15,175.5472,177.0,175.36,176.59,1663800,MMM
2016-09-16,175.88,175.95,174.385,175.06,3358800,MMM
